time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count
0.49999999999999994,16.784644838474478,691.4314129108109,-2.3606852276689168,-56.366158152183836,1.1285363401143664,0.35815708542894414,24942.03514888323,6942.035148883231,0.0,16.784644838474478,0.40524930717165364,0.033185849121031986,0.40524930717165364,0.033185849121031986,2.263345503893984,0.48794845046671076,2.5391642007933606,1.0,0
0.5499999999999999,16.666969342562428,688.6165690113851,-2.346303157368064,-56.22758446960589,1.1465041370564928,0.3605524438586866,24936.46667619699,6936.466676196989,0.0,16.666969342562428,0.4033566911700607,0.01848905986267538,0.4033566911700607,0.01848905986267538,2.261777941110144,0.4854382458177141,2.4841736401462877,1.0,0
0.6,16.550016227321876,685.8085837106499,-2.3317900035908345,-56.09181421418781,1.1645412312048502,0.36093095098910655,24930.924209676148,6930.924209676148,0.0,16.550016227321876,0.4016554053281282,0.0062893268351877345,0.4016554053281282,0.0062893268351877345,2.2587692238725112,0.48285131468849424,2.434976312919023,1.0,0
0.65,16.433792163689514,683.0073241096666,-2.317141246523415,-55.95855648430789,1.1825559381510973,0.35965857429252956,24925.405120280386,6925.405120280386,0.0,16.433792163689514,0.400125574841719,-0.003918471862491273,0.400125574841719,-0.003918471862491273,2.254407166733247,0.4801855586291488,2.3909719481911047,1.0,0
0.7000000000000001,16.31830401659816,680.2126711011297,-2.3023536165356253,-55.82755051694912,1.2004729626556738,0.3570249878455222,24919.90705206622,6919.907052066221,0.0,16.31830401659816,0.3987493901406752,-0.012525317192375705,0.3987493901406752,-0.012525317192375705,2.2487746222061027,0.4774393984470179,2.3516224888461332,1.0,0
0.7500000000000001,16.20355878754414,677.4245179405398,-2.287424897704921,-55.698562563455624,1.2182300277905898,0.3532613074445681,24914.427893808923,6914.427893808923,0.0,16.20355878754414,0.39751089191794975,-0.019835506652794693,0.39751089191794975,-0.019835506652794693,2.241949392573758,0.4746116934097427,2.3164456404255214,1.0,0
0.8000000000000002,16.089563565965527,674.6427689654868,-2.272353770251022,-55.571383089361284,1.2357752806621147,0.34855342300279646,24908.965753578315,6908.965753578315,0.0,16.089563565965527,0.39639577860802866,-0.02608720841606275,0.39639577860802866,-0.02608720841606275,2.234004261641299,0.47170167652646344,2.2850090893483164,1.0,0
0.8500000000000002,15.976325487724104,671.8673384476821,-2.2571396827590826,-55.44582426464137,1.2530652832966949,0.3430520758736279,24903.518935959983,6903.518935959983,0.0,15.976325487724104,0.39539123395370934,-0.03146791797476548,0.39539123395370934,-0.03146791797476548,2.225007114599823,0.4687089021270915,2.256925320974227,1.0,0
0.9000000000000002,15.863851699378918,669.0981495639716,-2.2417827474039993,-55.321717714239014,1.2700634468330718,0.33688051614774994,24898.085921645863,6898.085921645863,0.0,15.863851699378918,0.3944857725529166,-0.03612613102411223,0.3944857725529166,-0.03612613102411223,2.2150211206870267,0.4656332029283121,2.2318469752222008,1.0,0
0.9500000000000003,15.75214932723398,666.3351334739915,-2.2262836530925787,-55.198912501852746,1.2867388033186624,0.3301403512997938,24892.665349147162,6892.6653491471625,0.0,15.75214932723398,0.3936691015015606,-0.040180194204352954,0.3936691015015606,-0.040180194204352954,2.204104958664675,0.4624746544818636,2.2094626839351195,1.0,0
1.0000000000000002,15.64122545036413,663.5782284934085,-2.2106435926918495,-55.077273322779085,1.3030650359441274,0.3229160364010146,24887.255998408407,6887.255998408407,0.0,15.64122545036413,0.3929319964480613,-0.043725041615052335,0.3929319964480613,-0.043725041615052335,2.19231306948344,0.4592335454196529,2.1894933399840006,1.0,0
1.0500000000000003,15.531087076990481,660.8273793528336,-2.194864201436285,-54.95667888411916,1.3190197081359276,0.31527833923111226,24881.85677612462,6881.8567761246195,0.0,15.531087076990481,0.39226619055303724,-0.04683734098291063,0.39226619055303724,-0.04683734098291063,2.179695924042154,0.4559103522935253,2.1716887533020306,1.0,0
1.1000000000000003,15.421741123704273,658.0825365335285,-2.1789475042934505,-54.837020452911304,1.3345836464589174,0.30728702832973626,24876.466702584272,6876.466702584272,0.0,15.421741123704273,0.3916642750063248,-0.049579439050814605,0.3916642750063248,-0.049579439050814605,2.1663002968102814,0.45250571809212103,2.1558246536946015,1.0,0
1.1500000000000004,15.31319439713564,655.3436556719414,-2.1628958705804457,-54.71820055477023,1.3497404431165674,0.29899296943014575,24871.08489987924,6871.084899879239,0.0,15.31319439713564,0.3911196098951702,-0.0520023971619817,0.3911196098951702,-0.0520023971619817,2.1521695383852197,0.449020433729718,2.1417000044427383,1.0,0
