case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,rms_x_estimation_error_m,rms_z_estimation_error_m,rms_vx_estimation_error_mps,rms_vz_estimation_error_mps,rms_theta_estimation_error_deg,ekf_mean_nees,ekf_p95_nees,ekf_x_3sigma_coverage,ekf_z_3sigma_coverage,ekf_vx_3sigma_coverage,ekf_vz_3sigma_coverage,ekf_theta_3sigma_coverage,ekf_bax_3sigma_coverage,ekf_baz_3sigma_coverage,ekf_bg_3sigma_coverage,ekf_rejected_updates,ekf_gps_accepted_updates,ekf_gps_rejected_updates,ekf_mean_gps_nis,ekf_mean_gps_normalized_nis,ekf_radar_accepted_updates,ekf_radar_rejected_updates,ekf_mean_radar_nis,ekf_mean_radar_normalized_nis,ekf_attitude_accepted_updates,ekf_attitude_rejected_updates,ekf_mean_attitude_nis,ekf_mean_attitude_normalized_nis,failure_mode,guidance_mode,navigation_mode,actuator_mode
139,1.025822073331418,0.9935033054212705,1.1061864845398537,1.078692928594592,-0.20496493873003274,20.664395450219796,-1.9595032792372455,-54.30488080079992,1.0812252193981269,True,42.47999999999945,0.0,-1.1091908634915821,0.0,-1.1091908634915821,0.03467929892859911,-0.45914150190642505,0.46044931593723415,3885.2876958562338,3069.2354420926604,1.0812252193981269,0.7526434917213893,1.0092309587088508,0.6747039994960939,2,0.14429600566619838,0.06388712556895451,0.05026282244464819,0.04260373523903455,0.03201033422403311,4.311932757857483,8.546483906998041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,212,0,4.107413496737547,1.0268533741843868,423,2,1.022583326948065,1.022583326948065,531,0,0.9919804249666925,0.9919804249666925,success,corridor,ekf,flight_like
140,0.9723838880378589,1.031769999075615,1.1683031675590922,1.0900711074332707,-12.376032052801932,9.315027892883606,-1.9348882219890027,-56.99744050456316,0.04105800898848548,True,46.79999999999936,0.0,-2.573514542609034,0.0,-2.573514542609034,0.1896932129919265,-0.6948157078241619,0.720244668771933,4267.515643054303,2954.874350475002,2.275285356955387,1.3361380729071775,2.274604055921043,0.6923173898595996,3,0.18297196296408325,0.06892801718436381,0.05605926076159037,0.04704313066486699,0.03075308649163507,6.974234373847804,12.9945588870122,0.9982935153583617,1.0,0.9965870307167235,1.0,1.0,1.0,1.0,1.0,3,233,1,3.6871792431984085,0.9217948107996021,468,1,1.049378767481453,1.049378767481453,584,1,0.9326243391177557,0.9326243391177557,success,corridor,ekf,flight_like
141,1.0168914827462656,0.9806293562529037,0.9075840365233081,0.9103952571046356,9.499735792144097,16.377633831715283,-3.385702517811369,-55.7530871872944,0.6326140768432611,True,44.47999999999941,0.0,1.0567437783164537,0.0,1.0567437783164537,0.4019581207544088,-0.7967487319093309,0.8924006233971057,4033.5525220648633,2830.8529717054626,3.292481957009141,2.7626282324717715,3.9444980732649477,0.665355202441049,2,0.21360264888029318,0.08653000873630633,0.0557083168538781,0.053090556629749534,0.032104547687778616,7.527712317082101,13.513693650761642,1.0,1.0,0.9946140035906643,1.0,1.0,1.0,1.0,1.0,2,222,0,4.120445145356173,1.0301112863390431,444,1,1.076378034861032,1.076378034861032,555,1,0.9022446304411272,0.9022446304411272,success,corridor,ekf,flight_like
142,0.9993425368921343,0.9587841658228801,1.0324102948953557,0.8581302528126673,5.527170486233818,22.467628814665602,-1.3396502912788042,-59.04124964374036,1.8461238082242133,True,45.67999999999938,0.0,-0.38597295757014916,0.0,-0.38597295757014916,-0.14310604414697134,-0.7095707079522802,0.72385767209811,4120.733712030124,2590.7554487300367,1.8461238082242135,1.5975146679512469,2.2219452976772125,0.676908487110279,0,0.1380206753280205,0.06946574342174845,0.04409420666832268,0.04166858341957978,0.03476824261184964,5.369513792927587,9.611819510128642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,228,0,3.522569312351127,0.8806423280877818,457,0,0.9880133713505552,0.9880133713505552,571,0,0.8915796208923035,0.8915796208923035,success,corridor,ekf,flight_like
143,1.0077184017495429,0.9402619018770164,0.8685634319657441,0.9901797807192934,5.701428030056455,5.2276595191775,-3.2069657572969508,-61.637788921578874,0.6719879179776188,True,43.119999999999436,0.0,0.08962030753668432,0.0,0.08962030753668432,0.21157018070373498,-0.7893950020316469,0.8172554133167641,3931.9469870570574,2649.886326082058,3.825884988685609,1.4373613790027484,2.3307132260158925,0.8413690998470456,3,0.15447407984880912,0.07415550221821243,0.05632052634111345,0.043549134022741604,0.034151306292336474,4.902284187695461,11.346220197934437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,215,0,4.024906634199715,1.0062266585499287,431,1,0.9925497252278827,0.9925497252278827,537,2,0.9459535899790293,0.9459535899790293,success,corridor,ekf,flight_like
144,0.9820807839498661,0.9664992527086168,0.9154754553602287,1.0021933195152641,-0.7421520947674836,3.8929214280199744,-2.0886030163034124,-58.844891222550125,0.05961911316157617,True,45.11999999999939,0.0,-0.1012497729644572,0.0,-0.1012497729644572,0.29572634242370405,-0.8729008629539656,0.9216344102457762,4085.997181226314,2679.497587734004,2.5200610021231338,1.286757715181549,2.076279086499555,0.685737629646428,2,0.1834991165226648,0.06976845698091536,0.04933024688476027,0.04808914095763882,0.029631144875033905,6.597196330698092,10.97047147424936,1.0,1.0,0.9964601769911504,0.9964601769911504,1.0,1.0,1.0,1.0,2,225,0,4.081125911562546,1.0202814778906364,451,1,1.0105065240734599,1.0105065240734599,563,1,0.8940366750612158,0.8940366750612158,success,corridor,ekf,flight_like
145,0.9881342014985404,0.9563674264400304,1.0296439077263015,0.8803578338079603,-6.901980758021061,26.38611885398682,-2.712491628028453,-55.22233369799278,1.0994939169813922,True,44.7999999999994,0.0,-1.240462896667496,0.0,-1.240462896667496,-0.04793109013654493,-0.7481359668362181,0.7496698034972733,4024.392655926513,2670.1793291536997,1.3315526861948856,0.7523253981489545,1.4841318777963242,0.6460848590739605,3,0.16960053779946452,0.07766114041946866,0.04954385304365101,0.04350489434438789,0.03394549208507543,5.217269083358372,11.63552177549995,1.0,0.9964349376114082,1.0,1.0,1.0,1.0,1.0,1.0,3,223,1,4.208595965425649,1.0521489913564122,449,0,1.0608758853409708,1.0608758853409708,558,2,0.9374705390334102,0.9374705390334102,success,corridor,ekf,flight_like
146,1.0008358211735418,1.0279895134539045,1.0436247098039264,1.0048417800710086,10.813620709628495,23.166641091777073,-3.4057912847259177,-56.09062458290959,0.9346721315353858,True,44.7999999999994,0.0,-0.24660968145421716,0.0,-0.24660968145421716,0.47267219305816965,-0.747733905085934,0.884604428490769,4110.298202676979,3085.628391500355,2.4106313384524674,1.3643302430432758,1.8516575489415863,0.7762754257543205,0,0.17695583378208907,0.05732465449868848,0.04719096510251472,0.04557733414357755,0.03301272645826343,5.011672169630519,8.792641325661318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,224,0,3.618104186624354,0.9045260466560885,449,0,0.9211065772616104,0.9211065772616104,560,0,0.8300480901160989,0.8300480901160989,success,corridor,ekf,flight_like
147,1.0014131179594992,1.0183485423153642,1.170567318194599,0.9504581200269985,16.660841014641445,3.666274054258695,-3.225508092097661,-60.42824317194184,1.0391316976404599,True,45.039999999999395,0.0,1.5972200398516507,0.0,1.5972200398516507,0.28162914321994204,-0.743648794310789,0.795190859851073,4148.532174559972,2979.907621647577,3.6549121130191744,1.3222033790011471,1.8762257830113254,0.7107782834297898,4,0.12520972566878216,0.08158409940489701,0.050499861175147216,0.05433340767474623,0.03820112136462029,6.5000069827066564,12.478104732307166,1.0,1.0,1.0,1.0,0.9911347517730497,1.0,1.0,1.0,4,225,0,3.7639934625634512,0.9409983656408628,449,2,1.0364595296298966,1.0364595296298966,561,2,0.9788409676872531,0.9788409676872531,success,corridor,ekf,flight_like
148,1.0035369705707762,0.9894935638734907,1.0903223966568079,1.0162402598263427,-2.4678735947148986,15.639625074445819,-1.4879607727046529,-59.818881571709944,1.2495004215351453,True,43.75999999999942,0.0,0.19723594489651622,0.0,0.19723594489651622,0.054023125386561066,-0.8678705866833284,0.8695503742202615,4016.071306459158,2910.3836406552764,1.249500421535145,0.5574704573462681,0.9250141436140111,0.7001282690083324,3,0.19597044991803245,0.05344464681851266,0.05429072090202867,0.0345737494744956,0.03683679699330823,4.925650101833293,9.945480610773386,1.0,1.0,1.0,1.0,0.9945255474452555,1.0,1.0,1.0,3,217,1,4.386626910728327,1.0966567276820818,437,1,0.8881103281892392,0.8881103281892392,546,1,1.0302847095886174,1.0302847095886174,success,corridor,ekf,flight_like
149,1.0187596899559996,0.9837676084418016,1.1095560815830199,0.9041060495035652,3.572970577801474,24.20251717704018,0.025309592985714335,-56.50673190668938,1.0183285532116206,False,44.39999999999941,0.0,-3.323532072030358,0.0,-3.323532072030358,-0.3796499151978252,-0.7741366697216858,0.8622190217789784,4035.286040706873,2851.087218385739,3.5498571709306317,3.1564074336846235,4.188391343736959,0.7144280410954822,3,0.17003208900160482,0.05485954973365693,0.049970174249240766,0.03932820375124817,0.03160358127680964,4.605333985862387,8.976835080914121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,221,1,3.6782176225854095,0.9195544056463524,444,1,0.9462066260918901,0.9462066260918901,554,1,0.8934492496949291,0.8934492496949291,pad_miss,corridor,ekf,flight_like
150,0.9789139988886192,0.9854014309891805,1.0547299191945934,0.8798419871698908,2.04709774180764,15.926513379981316,-4.5140525855601945,-56.327003650678215,1.923716776515996,True,46.71999999999936,0.0,0.772887833757213,0.0,0.772887833757213,0.24835582501708306,-0.7319918999369209,0.7729765568199202,4208.743455553857,2689.0665613704077,4.624263909313268,2.619982928125349,3.2466761629591088,0.6919054340654096,3,0.13136993832007668,0.0696291415517009,0.044030251840420975,0.04911396734828635,0.0352947722365996,5.883328999045373,11.18973662155078,1.0,1.0,1.0,1.0,0.9982905982905983,1.0,1.0,1.0,3,233,0,3.8345031774953724,0.9586257943738431,466,2,1.1500097448028175,1.1500097448028175,583,1,1.0384023092763255,1.0384023092763255,success,corridor,ekf,flight_like
151,1.0192180878988368,0.9707635404512901,0.994900405989737,1.0172194726307788,-7.4674715260444025,23.737890186610862,-2.5776721656608994,-56.04281221013629,1.6641202766898502,True,43.43999999999943,0.0,-2.3681391712670727,0.0,-2.3681391712670727,0.09222182849499466,-0.7815228436730663,0.7869452464014229,3944.6450618993695,2850.6997212596616,1.6641202766898502,0.9058223210706805,1.2858553200016172,0.6751024910069745,0,0.11252023592190195,0.07142063926523717,0.04719046454567385,0.044095141638910706,0.030277152994872172,4.48204178823557,9.222524854033193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,217,0,3.6644816809277265,0.9161204202319316,435,0,1.0009055457225022,1.0009055457225022,543,0,1.0122550014534482,1.0122550014534482,success,corridor,ekf,flight_like
152,0.988436649104911,1.0299754522448161,0.9045915526497885,1.1200201072886857,-1.9398949937790277,10.295291831795213,-1.187205804567265,-55.46392147464262,1.2126720682954686,True,44.9599999999994,0.0,-2.124231431127744,0.0,-2.124231431127744,0.12792668157975104,-0.7453224304014301,0.756221370446182,4121.1368759588,3088.691289754912,1.2739615762166014,0.5981019349015099,0.9869805147458537,0.7341600371989419,3,0.13719713666387084,0.07272658265669478,0.04353944341601721,0.04708948157312508,0.03646439215451173,4.975200998677544,9.663326938154247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,223,1,4.0678590619356685,1.0169647654839171,450,0,1.0509216359705107,1.0509216359705107,560,2,0.929446511735087,0.929446511735087,success,corridor,ekf,flight_like
153,0.9912726508046301,0.9648692257491295,0.851882235351445,0.8682539462873636,0.9950933692089912,23.156070442717095,-3.3680800820382397,-59.66045426155806,1.0274175420665075,True,45.75999999999938,0.0,-0.15410900510150694,0.0,-0.15410900510150694,0.3192386768813647,-0.7209064354963345,0.7884284504994699,4140.876947123121,2613.2076331207863,2.40437664321409,0.718335077200391,1.0735656782300729,0.6323415983356092,1,0.13016383796229938,0.08587540414916027,0.050198292192121206,0.04909766410372921,0.02869653641777718,5.447690917171429,9.827999617815967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,228,0,3.5337941139524447,0.8834485284881112,458,0,0.9508066932592067,0.9508066932592067,571,1,0.9440733204198182,0.9440733204198182,success,corridor,ekf,flight_like
154,0.972098279075068,0.9436461054482891,0.8744286025523036,0.9232176208178086,14.771214867195123,13.146118730356793,0.09888466884533509,-57.279918115826064,1.086186448289604,True,44.7999999999994,0.0,0.5844824460348541,0.0,0.5844824460348541,-0.1549998208036678,-0.6955677333532329,0.7126285260437749,4026.2382775085753,2579.2844606294493,2.0575489825764137,1.3848444882663973,1.5963509342694713,0.7048136138688086,2,0.11887967015515935,0.1076714429542821,0.05199926452174718,0.05659040975965805,0.03429182854872227,6.806373079592026,13.152322093009138,1.0,0.982174688057041,1.0,1.0,1.0,1.0,1.0,1.0,2,224,0,4.015919654517572,1.003979913629393,448,1,0.966548367623883,0.966548367623883,559,1,0.977725185023956,0.977725185023956,success,corridor,ekf,flight_like
155,1.0203185003519482,0.9962801893428787,1.0250370822272215,0.8517560154959553,11.0511458929431,6.958694038364154,-2.8669346062545342,-56.79695838434267,1.483223648515962,True,43.199999999999434,0.0,0.2182660270346394,0.0,0.2182660270346394,0.1701950695867474,-0.5079671287267457,0.5357209773553132,3965.2564485370312,3008.704876863121,3.0640153829208745,1.7565131182613019,2.503332209035721,0.666819640844136,3,0.09987165005348801,0.09131748067687034,0.053397463298954534,0.05310952945289747,0.03314035540052522,5.915366026216656,11.613326610432562,1.0,0.9981515711645101,1.0,1.0,1.0,1.0,1.0,1.0,3,216,0,3.619226523458902,0.9048066308647255,430,3,1.0175575964364358,1.0175575964364358,540,0,0.9888882791096899,0.9888882791096899,success,corridor,ekf,flight_like
156,1.0125047447939821,0.9785624821505667,0.8738736339182449,0.9925306221763888,3.767420293121006,9.66843761139213,-3.0901841500047147,-54.78729804265215,1.0485853661279596,True,44.23999999999941,0.0,-0.7093659457153699,0.0,-0.7093659457153699,0.3747250223494845,-0.7941687878122913,0.878136040662303,4006.0835791850986,2843.8537958688685,3.3110748580912115,2.4461670971718905,4.077687621429573,0.7139325268032571,1,0.21109049697848806,0.07270070502198293,0.0462881468624989,0.052406345413262445,0.03217040090492907,5.209758958016605,9.014974503022836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,221,0,3.8333080404089506,0.9583270101022376,443,0,0.896963323210627,0.896963323210627,552,1,0.9228984341141772,0.9228984341141772,success,corridor,ekf,flight_like
157,0.9935249125189329,0.9575218507353198,1.1348738958480822,1.1275394833253025,-1.140526483740512,14.336495051689274,-2.6946066802745783,-58.436413335885206,1.1663388012447145,True,46.15999999999937,0.0,-0.2865845151648287,0.0,-0.2865845151648287,0.3099391976731748,-0.7859485281870564,0.8448534755883362,4143.721236440586,2558.9317187066517,2.4698609348237235,0.7507223976607246,0.9451237011967398,0.6861552797483534,2,0.18357755238154388,0.07764602517517262,0.044567755377782965,0.04885235903720355,0.034746526484917245,5.2071058207014325,9.835798429456165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,230,0,3.9561387888073196,0.9890346972018299,460,2,1.1185175259482796,1.1185175259482796,577,0,0.9201056750789718,0.9201056750789718,success,corridor,ekf,flight_like
158,1.0293923040677502,0.9769871050938176,1.1006555575746209,1.1460574397917642,13.915782939950148,12.66676450008277,-1.0315415139321384,-57.60564409427163,0.9549926910660487,True,43.679999999999424,0.0,2.1935293482080014,0.0,2.1935293482080014,0.05761008780323032,-0.7980042163836109,0.8000810281357237,3975.6981584547575,2863.2115772019642,0.9549926910660488,0.4336257700298357,0.8545263582773537,0.6346506865384023,4,0.10031410513086887,0.06986303962249359,0.045474991082771594,0.04844512194888966,0.033509149689163575,3.9428904053065805,7.618107930643938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,218,0,3.8333653868520363,0.9583413467130091,434,3,0.9342285081925714,0.9342285081925714,545,1,0.9053292252698681,0.9053292252698681,success,corridor,ekf,flight_like
159,1.0026617295260698,0.9729885216258893,0.8584776759296973,0.9350721198764265,12.90049389144712,0.531353813150659,-2.3684703246729315,-58.35628651875382,0.4314945557551367,True,44.079999999999416,0.0,1.3123287288128156,0.0,1.3123287288128156,0.26054374327275265,-0.546427722380287,0.605364599183241,4016.6090222050116,2794.310629176216,2.7713561498632076,1.8806308313226774,2.318172196443008,0.6662247136650316,2,0.2473209978662388,0.09326818654479554,0.055947231119150176,0.04866216230314299,0.030263916265350545,8.21969777222548,15.107255681049647,0.9818840579710145,0.9836956521739131,1.0,1.0,1.0,1.0,1.0,1.0,2,219,1,3.860886351628934,0.9652215879072334,440,1,0.9769717207337811,0.9769717207337811,551,0,0.8583460953199845,0.8583460953199845,success,corridor,ekf,flight_like
160,1.0282592406230096,0.954818024178637,0.8793380922480465,0.915645572675036,9.880139636745579,8.413142460593798,-3.7401543780410504,-60.022296163983,0.3709725077416268,True,43.27999999999943,0.0,-1.3323397975307856,0.0,-1.3323397975307856,0.19893317214252393,-0.7522665409406981,0.7781255397412233,3948.85896056041,2734.867208690048,4.14425867784394,2.2573650070238953,3.101158351637559,0.7041969851390739,3,0.12940117310362975,0.08588255002549619,0.04729391720861229,0.04446362027320064,0.04071277779232794,7.246809307840499,13.114831229884219,1.0,0.996309963099631,1.0,1.0,0.9981549815498155,1.0,1.0,1.0,3,216,0,3.5343840555181,0.883596013879525,432,1,0.9725468273211602,0.9725468273211602,539,2,1.015693998192614,1.015693998192614,success,corridor,ekf,flight_like
161,1.0146692163371054,0.9643404790077771,0.9145797493306848,0.9963740943574415,1.4967741789664224,19.3385154979027,-1.4553510118335105,-57.219327049362484,1.0348413393503346,True,43.91999999999942,0.0,-0.33940901810030993,0.0,-0.33940901810030993,-0.017137018418740567,-0.8328637405457645,0.8330400276794427,3983.1160281042175,2767.2673249502222,1.0348413393503348,0.8930793230286317,1.2067142726913518,0.7157098137662917,6,0.20317138140515895,0.08544824694596162,0.061720567836386325,0.046913671138957426,0.03203718061419766,6.560325847777199,12.04229029494866,1.0,1.0,0.9872727272727273,1.0,1.0,1.0,1.0,1.0,6,219,0,3.758815556008498,0.9397038890021245,439,1,1.0665050784677572,1.0665050784677572,544,5,1.0783513988936164,1.0783513988936164,success,corridor,ekf,flight_like
162,0.9851409657027497,0.9949382798806112,0.9245936334437596,1.124987443495956,1.4214615326135522,30.451467816691846,-2.3521489151831365,-61.95373111249197,0.09031258596297514,False,43.91999999999942,0.0,-3.048301391806636,0.0,-3.048301391806636,-0.01719888242370117,-0.27985918120385905,0.28038716600571917,4055.9779248883533,2908.5900342759232,2.274223733314269,0.7352616419389189,0.9638738368335851,0.7211245010683633,1,0.19048327611590993,0.06746141965098465,0.05505178704562047,0.03915022588104904,0.031057448515335425,4.73971999758514,9.751194360032413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,219,0,4.0473952116218035,1.0118488029054509,440,0,0.9061006166624371,0.9061006166624371,548,1,0.9206427827320585,0.9206427827320585,pad_miss,corridor,ekf,flight_like
163,1.009673675083022,1.0238212669756652,1.0613697385413219,0.9728999988066453,2.2116795493219534,26.05705906906185,-5.231416349943753,-58.21724686667637,0.5817880490550625,True,45.519999999999385,0.0,1.1343148536393457,0.0,1.1343148536393457,0.6340008861658128,-0.7100672405521989,0.9519204850009534,4178.214870412001,2988.533998417657,4.904642421728552,1.9924964595061325,2.830240125947996,0.6897016911224026,0,0.15436639212267564,0.08562729310495364,0.04776969380869555,0.04223754358065293,0.03599376233859573,5.280279217976088,10.122320557011067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,227,0,3.8483659444379317,0.9620914861094829,456,0,0.9785189614793343,0.9785189614793343,569,0,0.9471899706240487,0.9471899706240487,success,corridor,ekf,flight_like
164,0.9730491215596248,1.0104192052448269,0.8808031378369922,0.8599788140528651,-0.9386020772001622,17.920338734679277,-3.0686776079976403,-58.99513556885473,0.7624656455323022,True,45.83999999999938,0.0,1.0105697044660882,0.0,1.0105697044660882,0.3694220500237408,-0.8529563751335645,0.9295198916240218,4194.209239737353,2878.7251969764366,2.681908144824517,1.1610998973464097,1.8080981928149218,0.6335334257839422,1,0.15780694415634805,0.07472872147848297,0.04879178682172856,0.04281781748367294,0.0298712174757821,4.935055405119039,8.884695581387588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,229,0,4.138849998773119,1.0347124996932797,459,0,1.0288236680923735,1.0288236680923735,572,1,0.8510943196535761,0.8510943196535761,success,corridor,ekf,flight_like
165,0.9953741326547382,0.9529276515287319,0.9580835062364855,0.9720906342230953,9.599647346666124,6.855662383160746,-3.665195255129227,-56.04610451373694,0.7942363806880253,True,44.639999999999404,0.0,0.7721499162636424,0.0,0.7721499162636424,0.2101527028868481,-0.6489973599054375,0.682174267834016,4015.776872059061,2654.7166886420637,4.250520317644693,3.1540987177724875,3.7747159051035437,0.6904635817093502,3,0.1528606829165782,0.07918191457471843,0.04213845245514731,0.05544570225303545,0.03205022302789576,5.190784390708924,9.165995248030564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,223,0,4.258338779037199,1.0645846947592998,445,2,0.9617813438064144,0.9617813438064144,557,1,0.9542325998085164,0.9542325998085164,success,corridor,ekf,flight_like
166,1.0041769268194196,0.9647554274626758,1.1345173128341879,1.130559665643417,16.825994285583658,27.329136379446126,-1.8446513716741477,-60.844662797974216,1.274201179439142,True,43.679999999999424,0.0,0.8015908789507963,0.0,0.8015908789507963,-0.14861188330443129,-0.7914576812233123,0.8052892356331804,3985.2785893793734,2768.0094028593558,1.5931427793940545,1.2668501384044972,1.9353623070258745,0.698717626665698,3,0.1341826039976383,0.06036323865460495,0.046922817321871764,0.044666491502975296,0.03150527532116093,4.197813499080266,7.727831034240879,1.0,1.0,1.0,1.0,0.9981718464351006,1.0,1.0,1.0,3,218,0,3.607864213584862,0.9019660533962155,435,2,1.0170051684852426,1.0170051684852426,545,1,0.8839648958971451,0.8839648958971451,success,corridor,ekf,flight_like
167,0.9851359754022961,0.9674630491114342,1.0834074865369887,0.9773890907565559,3.9512531280537004,30.585727810829344,-2.676796267746261,-56.7726957265244,0.7497719059471184,True,45.19999999999939,0.0,-0.8535342205942502,0.0,-0.8535342205942502,0.0003538781683390898,-0.8144416651915058,0.8144417420722436,4075.303420972148,2696.9379228078906,1.5003127320500316,1.1397551514552988,1.3305011808086706,0.7367552303800329,3,0.10965443985725905,0.10203233066614224,0.0504977836637067,0.04658889674512622,0.03299145702953939,5.892338427021123,15.441380360910054,1.0,0.9452296819787986,0.9982332155477032,1.0,0.9982332155477032,1.0,1.0,1.0,3,226,0,3.856543787670724,0.964135946917681,451,2,1.0045129658303558,1.0045129658303558,564,1,0.9373623671765685,0.9373623671765685,success,corridor,ekf,flight_like
168,0.9983265799506291,1.0120393082362207,1.1719165128353752,1.0705699716074304,13.240355069776658,20.370672817114368,-2.2250824212171323,-56.274222038480154,1.0762233244287254,True,44.559999999999405,0.0,1.2520339792729926,0.0,1.2520339792729926,0.18234444816795625,-0.785676913353304,0.8065591794493766,4071.099790622342,3013.1753670312028,1.1481962802368362,0.5588506916797981,1.1220713196377956,0.6481010746625825,1,0.12778066660090215,0.08271035447602004,0.06341323123458316,0.05110187127071194,0.029458720712068755,5.705611557864669,11.042068663771992,1.0,1.0,0.982078853046595,1.0,1.0,1.0,1.0,1.0,1,222,0,4.170462904267874,1.0426157260669684,446,0,0.9267064679136456,0.9267064679136456,556,1,0.9330100786660502,0.9330100786660502,success,corridor,ekf,flight_like
169,0.9872074014336343,0.9836742129380995,0.8807894129708125,0.8974504829984226,10.787443164330334,18.610538561816995,-3.351495884012766,-58.99812690221568,1.7125132180986196,True,44.31999999999941,0.0,0.20741845985241797,0.0,0.20741845985241797,0.3756673977174711,-0.7948845723014538,0.8791856897099052,4049.9513893987387,2835.7681011679597,2.9128837332486572,0.7065907096246297,1.5073877896857006,0.781837708511456,2,0.1682560591403955,0.07579152570015772,0.05081505058645353,0.045754784525432586,0.03617901983997034,5.253599227031519,9.41073551598795,1.0,1.0,1.0,1.0,0.9963963963963964,1.0,1.0,1.0,2,221,0,3.669999444089132,0.917499861022283,442,2,0.947966543713745,0.947966543713745,554,0,0.9302151740024401,0.9302151740024401,success,corridor,ekf,flight_like
170,0.9898343027658161,0.9502601976540986,0.8726668068912913,0.8727087708363179,14.442836140061981,23.286641574510984,-1.9564604590398222,-56.867025160420496,1.2806414463590834,True,45.59999999999938,0.0,0.7787743502962559,0.0,0.7787743502962559,0.09640582394466089,-0.7126051453523524,0.7190967779604469,4089.472691703497,2562.3486918751914,1.2806414463590832,0.6637710175390786,1.0472219275272856,0.7163209021471766,5,0.17581914899333168,0.06990157675390656,0.04986691329036046,0.036272553204391426,0.032315004938816866,4.876010573767098,9.167587365875965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,227,1,3.8036368873830213,0.9509092218457553,453,4,0.9373944885040106,0.9373944885040106,570,0,0.8991577594821425,0.8991577594821425,success,corridor,ekf,flight_like
171,0.9900890374518386,1.0102391923485148,1.1899481760139963,1.0974452314091827,12.034548731018099,16.94505340906419,-1.4067886844329502,-55.92284043776659,1.9958720041858597,True,45.999999999999375,0.0,1.0972438250336993,0.0,1.0972438250336993,0.042838785269100545,-0.8104939193983789,0.8116252552163948,4172.727149568385,2898.947196871217,1.9958720041858597,0.928774401200715,1.3762039170432308,0.7136224495055817,4,0.11981967179249708,0.0868583940071075,0.04519007547847809,0.04862226488290406,0.03691942226463062,4.649517359710833,9.155388458403527,1.0,1.0,1.0,1.0,0.9861111111111112,1.0,1.0,1.0,4,230,0,3.811306832003666,0.9528267080009165,459,2,1.0337531609435717,1.0337531609435717,573,2,1.0319927129229183,1.0319927129229183,success,corridor,ekf,flight_like
172,1.0101896800368229,0.9919391113496243,1.154618838220696,0.9965310204580314,17.081616301417746,15.469289463933286,-3.2824806507695232,-55.69212734618316,1.2583425257210727,True,44.079999999999416,0.0,1.7530923077823841,0.0,1.7530923077823841,0.33263921359358656,-0.8424404949609929,0.9057344169072314,4009.307830979571,2934.265948467797,3.1654219918271065,2.142357957970419,3.241156540936756,0.6982251322249795,1,0.16054385010963515,0.07246717136931198,0.05131913803690158,0.056046376162383595,0.033568597932344985,6.9440042156393815,13.023381992748309,1.0,1.0,0.9963768115942029,1.0,1.0,0.9963768115942029,1.0,1.0,1,220,0,3.841871211359069,0.9604678028397673,440,1,0.9841930196054011,0.9841930196054011,551,0,0.9635959786229721,0.9635959786229721,success,corridor,ekf,flight_like
173,1.0205054395471227,1.0397281807852614,0.9437623554367475,0.9887738162150519,-6.627046544815439,14.619841393412766,-2.148388457674708,-62.25585787083604,1.475040873133762,True,44.39999999999941,0.0,-2.4530000035446413,0.0,-2.4530000035446413,0.37584176776005573,-0.6613752479383487,0.7607064170746267,4143.726476086609,3134.370789410219,1.9017439813377104,0.5016196008058327,0.9788276199794052,0.8380668185346185,4,0.22417602078133395,0.07500059172033802,0.04940298054936012,0.054965068784612464,0.035705481509901105,6.811080701379608,13.145326397699272,0.9946043165467626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,222,0,3.999494976108499,0.9998737440271247,442,3,1.0017705057899469,1.0017705057899469,554,1,0.824111663650264,0.824111663650264,success,corridor,ekf,flight_like
